chunk_index,text,embedding_id,filename,file_type
26,"2 4. 3INCH IP VIDEO PHONE, Price: TBA, SKU: GXV3240, Categories: Grandstream, Intelligent Solution, IP Telephony, IP Video Telephony, Tags: GXV 3240 id: 332, Brand: grandstream, Title: GRANDSTREAM GXV3350 16-SIP ANDROID7 5INCH IP VIDEO PHONE, Price: TBA, SKU: GXV3350, Categories: Grandstream, Intelligent Solution, IP Telephony, IP Video Telephony, Tags: GXV3350 id: 333, Brand: grandstream, Title: GRANDSTREAM GXV3370 16-SIP ANDROID7 7INCH IP VIDEO PHONE, Price: TBA, SKU: GXV3370, Categories: Grandstream, Intelligent Solution, IP Telephony, IP Video Telephony, Tags: GXV3370 id: 334, Brand: grandstream, Title: GRANDSTREAM GXV3380 16-SIP ANDROID7 8INCH IP VIDEO PHONE, Price: TBA, SKU: GXV3380, Categories: Grandstream, Intelligent Solution, IP Telephony, IP Video Telephony, Tags: GXV3380 id: 335, Brand: grandstream, Title: GRANDSTREAM GXW4104 IP-FXO GATEWAY, Price: TBA, SKU: GXW4104, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 336, Brand: grandstream, Title: GRANDSTREAM GXW4216 GIGABIT IP FXS GATEWAY, Price: TBA, SKU: GXW4216, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 337, Brand: grandstream, Title: GRANDSTREAM GXW4248 GIGABIT IP FXS GATEWAY, Price: TBA, SKU: None, Categories: Uncategorized, Tags: grandstream id: 338, Brand: grandstream, Title: GRANDSTREAM GXW4248 GIGABIT IP FXS GATEWAY, Price: TBA, SKU: GXW4248, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 339, Brand: grandstream, Title: GRANDSTREAM GXW4501 E1-T1-J1 GATEWAY, Price: TBA, SKU: GXW4501, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 340, Brand: grandstream, Title: GRANDSTREAM HT801 IP ATA, Price: TBA, SKU: HT801, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 341, Brand: grandstream, Title: GRANDSTREAM HT802 IP ATA, Price: TBA, SKU: HT802, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 342, Brand: grandstream, Title: GRANDSTREAM HT812 IP ATA, Price: TBA, SKU: HT812, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 343, Brand: grandstream, Title: GRANDSTREAM HT813 IP ATA, Price: TBA, SKU: HT813, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 344, Brand: grandstream, Title: GRANDSTREAM HT814 IP ATA, Price: TBA, SKU: HT814, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 345, Brand: grandstream, Title: GRANDSTREAM HT818 IP ATA, Price: TBA, SKU: HT818, Categories: Gateways & ATAs, Grandstream, Intelligent Solution, Tags: None id: 346, Brand: grandstream, Title: GRANDSTREAM UCM6300A IP AUDIO SERIES PBX, Price: TBA, SKU: UCM6300A, Categories: Grandstream, IP PBX Appliances, IP Telephony, Tags: None id: 347, Brand: grandstream, Title: GRANDSTREAM WP810 2-SIP DUAL BAND WiFi HD IP PHONE, Price: TBA, SKU: WP810, Categories: Grandstream, Grandstream, IP Telephony, IP Voice Telephony, Tags: WP810 id: 348, Brand: grandstream, Title: GRANDSTREAM WP820 2-SIP DUAL BAND WiFi HD IP PHONE, Price: TBA, SKU: WP820, Categories: Grandstream, Grandstream, IP Telephony, IP Voice Telephony, Tags: WP822 id: 349, Brand: grandstream, Title: GRANDSTREAM WP822 2-SIP DUAL BAND WiFi HD IP PHONE, Price: TBA, SKU: WP822, Categories: Grandstream, Intelligent Solution, IP Telephony, IP Voice Telephony, Tags: WP822 id: 350, Brand: micropack, Title: MICROPACK BLAZER LITE PB-10KL 10000mAh DUAL INPUT TYPE -C POWER BANK, Price: TBA, SKU: PB-10KL, Categories: Charging Accessories, Micropack, Peripherals, Power Bank, Tags: None id: 351, Brand: micropack, Title: Micropack BT-751C SPEEDY MINI BLACK, Price: MRP. ",26,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
27," 1,250. 00৳, SKU: BT-751C, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 352, Brand: micropack, Title: Micropack DM-02 Dual Screens Flexi-Mount, Price: TBA, SKU: MCL-001, Categories: Peripherals, Tags: arm, monitor id: 353, Brand: micropack, Title: MICROPACK GAMING GC-30 CUPID KEYBOARD MOUSE COMBO-BLACK, Price: MRP.  1,950. 00৳, SKU: GC-30, Categories: Micropack, Mouse & Keyboard Combo, Wired Combo, Tags: None id: 354, Brand: micropack, Title: Micropack Gaming GCH-01 Athenes Gaming Chair, Price: MRP.  17,000. 00৳, SKU: GCH-01, Categories: Uncategorized, Tags: None id: 355, Brand: micropack, Title: MICROPACK GAMING GH-02 CUPID RGB GAMING HEADSET-BLACK, Price: MRP.  1,350. 00৳, SKU: GH-02, Categories: Gaming Headset, Headset, Micropack, Tags: None id: 356, Brand: micropack, Title: MICROPACK GAMING GH-03 ARES 7. 1 USB RGB HEADSET-BLACK, Price: MRP.  2,450. 00৳, SKU: GH-03, Categories: Gaming Headset, Headset, Micropack, Tags: None id: 357, Brand: micropack, Title: MICROPACK GAMING GK-30 ARES MECHANICAL BLUE SWITCH RGB KEYBOARD-BLACK, Price: MRP.  3,990. 00৳, SKU: GK-30, Categories: Gaming Keyboard, Keyboard, Micropack, Tags: None id: 358, Brand: micropack, Title: MICROPACK GC-410 CUPID 4 in 1 GAMING COMBO BLACK, Price: MRP.  2,990. 00৳, SKU: GC-410, Categories: Micropack, Mouse & Keyboard Combo, Wired Combo, Tags: None id: 359, Brand: micropack, Title: Micropack GCH-02 Cupid Gaming Chair, Price: MRP.  27,000. 00৳, SKU: GCH-02, Categories: Uncategorized, Tags: None id: 360, Brand: micropack, Title: MICROPACK GH-01 RGB COMFORTABLE GAMING HEADSET WITH 50mm DRIVERS, Price: MRP.  1,250. 00৳, SKU: GH-01, Categories: Headset, Micropack, Tags: None id: 361, Brand: micropack, Title: MICROPACK GK-10 RGB RAINBOW GAMING KEYBOARD WITH 19 ANTI GHOSTING KEYS BLACK, Price: MRP.  1,550. 00৳, SKU: GK-10, Categories: Gaming Keyboard, Keyboard, Micropack, Tags: None id: 362, Brand: micropack, Title: MICROPACK GK-20 APOLLO ANTI GHOSTING  RGB GAMING KEYBOARD WITH SOFTWARE, Price: MRP.  2,350. 00৳, SKU: GK-20, Categories: Gaming Keyboard, Keyboard, Micropack, Tags: None id: 363, Brand: micropack, Title: Micropack GM-01 ATHENE, Price: MRP. ",27,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
28," 625. 00৳, SKU: GM-01, Categories: Gaming Mouse, Micropack, Mouse, Tags: None id: 364, Brand: micropack, Title: Micropack GM-05 APOLLO, Price: MRP.  1,350. 00৳, SKU: GM-05, Categories: Gaming Mouse, Micropack, Mouse, Tags: None id: 365, Brand: micropack, Title: Micropack GM-06 CUPID, Price: MRP.  890. 00৳, SKU: GM-06, Categories: Gaming Mouse, Micropack, Mouse, Tags: None id: 366, Brand: micropack, Title: Micropack GM-07 ARES, Price: MRP.  2,250. 00৳, SKU: GM-07, Categories: Gaming Mouse, Micropack, Mouse, Tags: None id: 367, Brand: micropack, Title: MICROPACK GS-01 CUPID 6W RGB USB GAMING BASS REFLEX SPEAKER, Price: TBA, SKU: GS-01, Categories: 2. 0 Sound System, Audio Equipment, Micropack, Sound System, Tags: None id: 368, Brand: micropack, Title: Micropack GS-02 Cupid 6W RGB USB Gaming Bass Reflex Speaker, Price: TBA, SKU: GS-02, Categories: 2. 0 Sound System, Audio Equipment, Micropack, Sound System, Tags: None id: 369, Brand: micropack, Title: MICROPACK I-124LE GRIPLINE PREMIUM LIGHTING CABLE FOR iPHONE-iPAD – 1. 2M BLACK, Price: TBA, SKU: I-124LE, Categories: Charging Accessories, Charging Cable, Micropack, Peripherals, Tags: None id: 370, Brand: micropack, Title: Micropack K-168WM Rechargeable 2. 4G Bluetooth Wireless Mechanical Keyboard, Price: MRP.  13,000. 00৳, SKU: K-168WM, Categories: KEYBOARD, Micropack, Wireless Keyboard, Tags: None id: 371, Brand: micropack, Title: Micropack K-310W 2. 4G+Bluetooth Rechargeable Wireless Keyboard, Price: MRP.  4,000. 00৳, SKU: K-310W, Categories: KEYBOARD, Micropack, Wireless Keyboard, Tags: Keyboard, Micropack, wireless id: 372, Brand: micropack, Title: MICROPACK K203 KEYBOARD BLACK, Price: MRP.  690. 00৳, SKU: K203, Categories: Keyboard, Micropack, Wired Keyboard, Tags: None id: 373, Brand: micropack, Title: MICROPACK K206 OFFICE LITE 2 KEYBOARD WITH BANGLA LAYOUT AND FN MULTIMEDIA KEYS BLACK, Price: MRP.  690. 00৳, SKU: K206, Categories: Keyboard, Micropack, Wired Keyboard, Tags: None id: 374, Brand: micropack, Title: MICROPACK K2208 USB MINI KEYBOARD BLACK, Price: MRP.  775. 00৳, SKU: K2208, Categories: Keyboard, Micropack, Wired Keyboard, Tags: None id: 375, Brand: micropack, Title: MICROPACK KM-2003 KEYBOARD AND MOUSE BLACK, Price: MRP. ",28,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
29," 990. 00৳, SKU: KM-2003, Categories: Micropack, Mouse & Keyboard Combo, Wired Combo, Tags: None id: 376, Brand: micropack, Title: MICROPACK KM-203W WIRELESS COMBO BLACK, Price: MRP.  1,350. 00৳, SKU: KM-203W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: None id: 377, Brand: micropack, Title: MICROPACK KM-218W MINI WIRELESS KEYBOARD MOUSE 1600dpi COMBO BLACK, Price: MRP.  1,650. 00৳, SKU: KM-218W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: None id: 378, Brand: micropack, Title: Micropack KM-228W MINI USB-A Slim Wireless Mouse and Keyboard Combo, Price: MRP.  1,650. 00৳, SKU: KM-228W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: combo, Keyboard, Micropack id: 379, Brand: micropack, Title: MICROPACK KM-236W WIRELESS COMBO BLACK, Price: MRP.  1,850. 00৳, SKU: KM-236W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: None id: 380, Brand: micropack, Title: Micropack KM-237W USB Wireless Mouse and Keyboard Combo, Price: TBA, SKU: KM-237W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: combo, Keyboard, Micropack id: 381, Brand: micropack, Title: MICROPACK KM-238W iFREE PRO 2 ANTI BACTERIAL 2. 4G-BT3. 0-BT5. 0 COMBO-BLACK, Price: MRP.  4,600. 00৳, SKU: KM-238W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: None id: 382, Brand: micropack, Title: Micropack KM-269W 2. 4G Rechargeable Wireless Keyboard and Mouse Combo, Price: TBA, SKU: KM-269W, Categories: Micropack, Mouse & Keyboard Combo, Wireless Combo, Tags: combo, Keyboard, Micropack id: 383, Brand: micropack, Title: Micropack M-105 USB Wired Mouse, Price: TBA, SKU: M-105, Categories: Micropack, Mouse, Peripherals, Wired Mouse, Tags: Micropack, Mouse, wireless mouse id: 384, Brand: micropack, Title: Micropack M101 COMFY LITE, Price: MRP.  425. 00৳, SKU: M101, Categories: Micropack, Mouse, Wired Mouse, Tags: None id: 385, Brand: micropack, Title: Micropack M103 COMFY GRIP, Price: MRP.  425. 00৳, SKU: M103, Categories: Micropack, Mouse, Wired Mouse, Tags: None id: 386, Brand: micropack, Title: Micropack M106 COMFY PRO, Price: MRP. ",29,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
30," 475. 00৳, SKU: M106, Categories: Micropack, Mouse, Wired Mouse, Tags: None id: 387, Brand: micropack, Title: MICROPACK MC-218H 4K HDMI GOLD CONNECTOR 1. 8M CABLE BLACK, Price: TBA, SKU: MC-218H, Categories: Cables, Cables & Adapter, Micropack, Peripherals, Tags: None id: 388, Brand: micropack, Title: MICROPACK MC-230H 4K HDMI GOLD CONNECTOR 3M CABLE BLACK, Price: TBA, SKU: MC-230H, Categories: Cables, Cables & Adapter, Micropack, Peripherals, Tags: None id: 389, Brand: micropack, Title: MICROPACK MC-AC13 LUXURY MICRO USB-C PREMIUM CHARGING DATA CABLE – 1. 5M BLACK, Price: TBA, SKU: MC-AC13, Categories: Charging Accessories, Charging Cable, Micropack, Peripherals, Tags: None id: 390, Brand: micropack, Title: Micropack MC-C100 USB-C to USB-C 2m Cable, Price: TBA, SKU: MC-C100, Categories: Cables, Cables, Cables & Adapter, Micropack, Peripherals, Tags: None id: 391, Brand: micropack, Title: Micropack MC-C60 USB-C to USB-C Soft Silicone Cable, Price: TBA, SKU: MC-C60, Categories: Cables, Cables & Adapter, Micropack, Peripherals, Tags: None id: 392, Brand: micropack, Title: MICROPACK MC-CC23 LUXURY C TO C PREMIUM CHARGING DATA CABLE – 2M BLACK, Price: TBA, SKU: MC-CC23, Categories: Charging Accessories, Charging Cable, Micropack, Peripherals, Tags: None id: 393, Brand: micropack, Title: MICROPACK MDC-4A TYPE-C 4 PORT USB 3HUB WHITE with port type of USB-C and cable length of 0. 15 M, Price: TBA, SKU: MDC-4A, Categories: Cables & Adapter, Media Converter, Micropack, Peripherals, Tags: None id: 394, Brand: micropack, Title: MICROPACK MDC-4V TYPE-3 HDMI -VGA PD -USB 3 DISPLAY ADAPTER, Price: TBA, SKU: MDC-4V, Categories: Cables & Adapter, Media Converter, Micropack, Peripherals, Tags: None id: 395, Brand: micropack, Title: MICROPACK MDC-6 FLASH 6-in-1 TYPE-C ADAPTER FABRIC GREY with port type of USB-C and cable length of 0. 15 M, Price: TBA, SKU: MDC-6, Categories: Cables & Adapter, Media Converter, Micropack, Peripherals, Tags: None id: 396, Brand: micropack, Title: MICROPACK MDC-8 FLASH 8-in-1 TYPE-C ADAPTER FABRIC GREY, Price: TBA, SKU: MDC-8, Categories: Cables & Adapter, Media Converter, Micropack, Peripherals, Tags: None id: 397, Brand: micropack, Title: Micropack MDC-N6T USB-C Hub 6 in 1 Multiport Adapter, Price: TBA, SKU: MDC-N6T, Categories: Cables & Adapter, Media Converter, Micropack, Peripherals, Tags: None id: 398, Brand: micropack, Title: MICROPACK MHP-01 3. ",30,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
31,"5mm CHAT HEADSET WITH MICROPHONE BLACK, Price: MRP.  650. 00৳, SKU: MHP-01, Categories: Headset, Micropack, Wired Headset, Tags: None id: 399, Brand: micropack, Title: MICROPACK MHP-02 USB CHAT HEADSET, Price: MRP.  1,390. 00৳, SKU: MHP-02, Categories: Headset, Micropack, Wired Headset, Tags: None id: 400, Brand: micropack, Title: MICROPACK MHP-200B WIRELESS BLUETOOTH HEADSET-BLACK, Price: MRP.  2,190. 00৳, SKU: MHP-200B, Categories: Headset, Micropack, Wireless Headset, Tags: None id: 401, Brand: micropack, Title: MICROPACK MHP-200B WIRELESS BLUETOOTH HEADSET-GOLD, Price: MRP.  2,190. 00৳, SKU: MHP-200B-1, Categories: Headset, Micropack, Wireless Headset, Tags: None id: 402, Brand: micropack, Title: MICROPACK MHP-800 MUSIC HEADSET WITH DETACHABLE 4 PIN 3. 5MM CABLE YELLOW, Price: MRP.  990. 00৳, SKU: MHP-800, Categories: Headset, Micropack, Wired Headset, Tags: None id: 403, Brand: micropack, Title: Micropack ML-202W Rechargeable 2. 4GHz+Bluetooth Wireless Mouse, Price: TBA, SKU: ML-202W, Categories: Micropack, Mouse, Peripherals, Wireless Mouse, Tags: Micropack, Mouse, wireless mouse id: 404, Brand: micropack, Title: Micropack ML-203W Rechargeable 2. 4G + Bluetooth Wireless Mouse, Price: MRP.  3,500. 00৳, SKU: ML-203W, Categories: Micropack, Mouse, Peripherals, Wireless Mouse, Tags: Micropack, Mouse, wireless mouse id: 405, Brand: micropack, Title: Micropack MLC-001 15. 4 Inch Laptop Cooler, Price: TBA, SKU: MCL-001, Categories: Peripherals, Tags: cooler, laptop id: 406, Brand: micropack, Title: Micropack MMW-01 Magnetic Card Wallet, Price: TBA, SKU: MMW-01, Categories: Peripherals, Tags: None id: 407, Brand: micropack, Title: Micropack MP-712W 2. 4G USB Wireless Mouse, Price: TBA, SKU: MP-712W, Categories: Micropack, Mouse, Peripherals, Wireless Mouse, Tags: Micropack, Mouse, wireless mouse id: 408, Brand: micropack, Title: Micropack MP-716W SPEEDY LITE BLACK, Price: MRP.  625. 00৳, SKU: MP-716W-Black, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 409, Brand: micropack, Title: Micropack MP-716W SPEEDY LITE BLUE, Price: MRP.  625. 00৳, SKU: MP-716W Blue, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 410, Brand: micropack, Title: Micropack MP-716W Speedy Pink, Price: MRP. ",31,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
32," 625. 00৳, SKU: MP-716W Pink, Categories: Micropack, Mouse, Wireless Mouse, Tags: Micropack, Mouse, wireless id: 411, Brand: micropack, Title: Micropack MP-721W SPEEDY SLIM BLACK, Price: MRP.  625. 00৳, SKU: MP-721W Black, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 412, Brand: micropack, Title: Micropack MP-721W SPEEDY SLIM GREEN, Price: MRP.  625. 00৳, SKU: MP-721W, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 413, Brand: micropack, Title: Micropack MP-726W SPEEDY CLEAN BLACK, Price: MRP.  790. 00৳, SKU: MP-726W, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 414, Brand: micropack, Title: Micropack MP-746W INSPIRE PRO, Price: MRP.  1,550. 00৳, SKU: MP-746W, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 415, Brand: micropack, Title: Micropack MP-752W SPEEDY PRO BLACK, Price: MRP.  1,190. 00৳, SKU: MP-752W, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 416, Brand: micropack, Title: Micropack MP-771ST SPEEDY SILENT BLACK, Price: MRP.  850. 00৳, SKU: MP-771ST Black, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 417, Brand: micropack, Title: Micropack MP-771ST SPEEDY SILENT GREEN, Price: MRP.  850. 00৳, SKU: MP-771ST-Green, Categories: Micropack, Mouse, Wireless Mouse, Tags: None id: 418, Brand: micropack, Title: Micropack MP-V03W USB-C USB-A Dual Receiver Vertical Wireless Mouse, Price: TBA, SKU: MP-V03W, Categories: Micropack, Mouse, Peripherals, Wireless Mouse, Tags: Micropack, Mouse, wireless mouse id: 419, Brand: micropack, Title: MICROPACK MPJ-01 SMART PROJECTOR HDMI-100 LUMENS-ANDROID 9 -CHARGE BACKUP-BLUETOOTH SPEAKER, Price: TBA, SKU: MPJ-01, Categories: Micropack, Peripherals, Projector, Tags: None id: 420, Brand: micropack, Title: MICROPACK MS-213 USB POWER 6W RMS MULTIMEDIA SPEAKER BLACK, Price: TBA, SKU: MS-213, Categories: 2. 0 Sound System, Audio Equipment, Micropack, Sound System, Tags: None id: 421, Brand: micropack, Title: MICROPACK MS-215A 6W AC POWERED BASS REFLEX SPEAKER, Price: TBA, SKU: MS-215A, Categories: 2. 0 Sound System, Audio Equipment, Micropack, Sound System, Tags: None id: 422, Brand: micropack, Title: MICROPACK MS-220B RECHARGABLE BAR SPEAKER BLACK, Price: TBA, SKU: MS-220B, Categories: Audio Equipment, Handheld, Micropack, Portable Speaker, Tags: None id: 423, Brand: micropack, Title: MICROPACK MTA-218 TRAVELLER LITE UNIVERSAL ADAPTER WITH POWER COVERTION WHITE, Price: TBA, SKU: MTA-218, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 424, Brand: micropack, Title: MICROPACK MTA-318 PD TRAVELLER PRO UNIVERSAL PD ADAPTER WITH POWER CONVERTION BLACK, Price: TBA, SKU: MTA-318, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 425, Brand: micropack, Title: Micropack MTA-5100 100W Worldwide Universal Travel Adapter Fast Charging, Price: MRP. ",32,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
33," 7,500. 00৳, SKU: MTA-5100, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 426, Brand: micropack, Title: Micropack MTA-535 International Universal Travel Adapter, Price: TBA, SKU: MTA-318, Categories: Charging Accessories, Micropack, Micropack, Peripherals, Wall Charger, Tags: None id: 427, Brand: micropack, Title: MICROPACK MUC-FF0 Q3 USB CHARGER BLACK, Price: TBA, SKU: MUC-FF0, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 428, Brand: micropack, Title: MICROPACK MWB-11 LIVE STREAM 1MP 720p WEBCAM USB and 3. 5mm, Price: TBA, SKU: MWB-11, Categories: Micropack, Peripherals, Webcam, Tags: None id: 429, Brand: micropack, Title: MICROPACK MWB-15 PRO STREAM WEBCAM 2MP WITH PRIVACY COVER USB TYPE-C CONNECTIVITY, Price: TBA, SKU: MWB-15, Categories: Micropack, Peripherals, Webcam, Tags: None id: 430, Brand: micropack, Title: MICROPACK MWB-16 720P HD With 1 Million Pixels Live Stream Webcam, Price: MRP.  2,000. 00৳, SKU: MWB-16, Categories: Micropack, Peripherals, Webcam, Tags: None id: 431, Brand: micropack, Title: MICROPACK MWC-233PD FAST CHARGING 33W WALL CHARGER FOR PREMIUM DEVICES WHITE, Price: TBA, SKU: MWC-233PD, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 432, Brand: micropack, Title: MICROPACK MWC-236 Q3 TRAVEL CHARGER WHITE, Price: TBA, SKU: MWC-236, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 433, Brand: micropack, Title: Micropack MWC-265H 65W GaN Wall Charger and Converter, Price: TBA, SKU: MWC-265H, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 434, Brand: micropack, Title: Micropack MWC-4100 100W 4-IN-1 International Universal Travel Adapter, Price: MRP.  7,500. 00৳, SKU: MWC-4100, Categories: Charging Accessories, Micropack, Peripherals, Wall Charger, Tags: None id: 435, Brand: micropack, Title: Micropack MWS-01 Fluorine Rubber Watch Strap, Price: TBA, SKU: MWS-01, Categories: Peripherals, Tags: None id: 436, Brand: micropack, Title: Micropack PB-10S 10000mAh Ultra Slim Fast Charging PD Power Bank, Price: MRP.  3,500. 00৳, SKU: PB-10S, Categories: Charging Accessories, Micropack, Micropack, Peripherals, Power Bank, Tags: None id: 437, Brand: micropack, Title: MICROPACK WCP-10PD AIR WAVE Q. ",33,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
34,"C.  WIRELESS CHARGER 10W QI ENABLED-BLACK, Price: TBA, SKU: WCP-10PD, Categories: Charging Accessories, Desk Charger, Micropack, Peripherals, Tags: None id: 438, Brand: micropack, Title: Micropack WCP-315 15W 3 in 1 Magnetic Wireless Charging Station, Price: MRP.  9,999. 00৳, SKU: WCP-315, Categories: Charging Accessories, Desk Charger, Micropack, Peripherals, Tags: None id: 439, Brand: micropack, Title: Micropack WPB-10S 10000 mAh Slim Magnetic Wireless Power Bank Fast Charging, Price: MRP.  4,000. 00৳, SKU: WPB-10S, Categories: Charging Accessories, Micropack, Micropack, Peripherals, Power Bank, Tags: None id: 440, Brand: micropack, Title: Micropack WPB-310 13 in 1 Fast Charging Magnetic Wireless Power Bank, Price: MRP.  5,500. 00৳, SKU: PB-10S, Categories: Charging Accessories, Micropack, Micropack, Peripherals, Power Bank, Tags: None id: 441, Brand: micropack, Title: Micropack WPB-5S 5000mAh Slim Magnetic Wireless Power Bank PD Fast Charging, Price: MRP.  3,000. 00৳, SKU: WPB-5S, Categories: Charging Accessories, Micropack, Micropack, Peripherals, Power Bank, Tags: None id: 442, Brand: micropack, Title: MICROPACK WPM-06 WIRELESS PRESENTER MOUSE, Price: TBA, SKU: WPM-06, Categories: Micropack, Peripherals, Presenter, Tags: None id: 443, Brand: micropack, Title: MICROPACK WPM-08 AIR RECHARGEABLE WIRELESS PRESENTER+AIR MOUSE BLACK, Price: TBA, SKU: WPM-08, Categories: Micropack, Peripherals, Presenter, Tags: None id: 444, Brand: micropack, Title: MICROPACK WPM-09 POINTER GREEN RECHARGEABLE PRESENTER WITH GREEN LASER TYPE-C, Price: TBA, SKU: WPM-09, Categories: Micropack, Peripherals, Presenter, Tags: None id: 445, Brand: epson, Title: EcoTank M1100 Monochrome InkTank Printer, Price: MRP.  25,000. 00৳, SKU: M1100, Categories: Epson, Ink Tank Printer, Printing Solution, Tags: None id: 446, Brand: epson, Title: EcoTank Monochrome M1120 Wi-Fi InkTank Printer, Price: MRP.  22,000. 00৳, SKU: M1120, Categories: Epson, Ink Tank Printer, Printing Solution, Tags: None id: 447, Brand: epson, Title: EcoTank Monochrome M2170 All-in-One Wi-Fi Duplex InkTank Printer, Price: MRP.  30,000. 00৳, SKU: M2170, Categories: Epson, Ink Tank Printer, Printing Solution, Tags: None id: 448, Brand: epson, Title: Epson CO-FH02 Smart Projector, Price: MRP. ",34,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
35," 72,000. 00৳, SKU: CO-FH02, Categories: Epson, Projector, Tags: None id: 449, Brand: epson, Title: Epson CO-W01 WXGA Projector, Price: MRP.  47,000. 00৳, SKU: CO-W01, Categories: Epson, Projector, Tags: None id: 450, Brand: epson, Title: Epson DS-1630 Flatbed Color Document Scanner, Price: MRP.  21,000. 00৳, SKU: DS-1630, Categories: Epson, Printing Solution, Scanner, Tags: epson, scanner id: 451, Brand: epson, Title: EPSON EB-1485Fi  Laser 5000LM-WUXGA Ultra Short Interactive, Price: TBA, SKU: EB-1485Fi, Categories: Epson, Projector, Tags: None id: 452, Brand: epson, Title: EPSON EB-2065 5500 Lumens WXGA Projector, Price: MRP.  190,000. 00৳, SKU: EB-2065, Categories: Epson, Projector, Tags: None id: 453, Brand: epson, Title: Epson EB-2155W WXGA 3LCD Projector, Price: MRP.  210,000. 00৳, SKU: EB-2155W, Categories: Epson, Projector, Tags: None id: 454, Brand: epson, Title: EPSON EB-695Wi  Ultra Short Distance Projector, Price: TBA, SKU: EB-695Wi, Categories: Epson, Projector, Tags: None id: 455, Brand: epson, Title: Epson EB-972 XGA 3LCD Projector, Price: MRP.  80,000. 00৳, SKU: EB-972, Categories: Epson, Projector, Tags: None id: 456, Brand: epson, Title: Epson EB-982W WXGA 3LCD Projector, Price: MRP.  90,000. 00৳, SKU: EB-982W, Categories: Epson, Projector, Tags: None id: 457, Brand: epson, Title: Epson EB-992F FULL HD 3LCD Projector, Price: MRP.  138,000. 00৳, SKU: EB-992F, Categories: Epson, Projector, Tags: None id: 458, Brand: epson, Title: EPSON EB-E01  3300 Lumens XGA Projector, Price: TBA, SKU: EB-E01, Categories: Epson, Projector, Tags: None id: 459, Brand: epson, Title: Epson EB-FH52 Full HD 4000 lumens Business Data Projector, Price: MRP.  120,000. 00৳, SKU: EB-FH52, Categories: Epson, Projector, Tags: None id: 460, Brand: epson, Title: EPSON EB-W06  Business Projector, Price: TBA, SKU: EB-W06, Categories: Epson, Projector, Tags: None id: 461, Brand: epson, Title: EPSON EB-W49  Powerful Projector, Price: TBA, SKU: EB-W49, Categories: Epson, Projector, Tags: None id: 462, Brand: epson, Title: EPSON EB-X49  3600 Lumens XGA 1024X768 Resolution Projector, Price: TBA, SKU: EB-X49, Categories: Epson, Projector, Tags: None id: 463, Brand: epson, Title: Epson EcoTank L11050 InkTank A3+ Printer, Price: MRP. ",35,C:\Users\ASUS\AppData\Local\Temp\tmp86lc_fnj,db
